epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
43,8669.33,1.53561,2.42008,0.66663,1.33674,0,0.97153,0.96361,0.98216,0.54632,0.88102,0.87103,0.8202,0.29133,1.49183,2.37242,0.53604,1.3253,0,0.00066191,0.00066191,0.00066191
44,8870.11,1.52182,2.42257,0.66046,1.33266,0,0.97084,0.96687,0.98157,0.54683,0.88044,0.86896,0.81579,0.29265,1.49247,2.36583,0.53096,1.33188,0,0.000648164,0.000648164,0.000648164
45,9072.02,1.53065,2.42018,0.66374,1.33709,0,0.97366,0.96894,0.98371,0.54924,0.88168,0.87377,0.82524,0.29413,1.49313,2.36802,0.52808,1.33351,0,0.000634322,0.000634322,0.000634322
46,9272.9,1.52698,2.41738,0.65653,1.33729,0,0.97019,0.96747,0.97955,0.54934,0.87911,0.87704,0.82668,0.29695,1.49256,2.36435,0.53105,1.33103,0,0.000620396,0.000620396,0.000620396
47,9474.6,1.52958,2.40603,0.66303,1.34018,0,0.9686,0.96941,0.98163,0.54868,0.88212,0.87881,0.83126,0.2973,1.4896,2.36221,0.53317,1.32986,0,0.0006064,0.0006064,0.0006064
48,9676.47,1.52875,2.40581,0.66077,1.33229,0,0.96964,0.9684,0.98135,0.54759,0.88325,0.876,0.83073,0.29574,1.49062,2.36013,0.53053,1.3304,0,0.000592349,0.000592349,0.000592349
49,9877.48,1.51665,2.40486,0.65471,1.32591,0,0.97002,0.96944,0.9817,0.54932,0.87448,0.87208,0.8188,0.29313,1.49217,2.35846,0.52728,1.33021,0,0.000578256,0.000578256,0.000578256
50,10079.4,1.51572,2.39169,0.64911,1.32807,0,0.9707,0.96819,0.98257,0.54811,0.8824,0.87502,0.82602,0.29211,1.49331,2.35728,0.52634,1.33019,0,0.000564135,0.000564135,0.000564135
51,10282.2,1.51575,2.39655,0.64751,1.32768,0,0.96884,0.96986,0.98234,0.54637,0.87812,0.87135,0.82038,0.2933,1.49496,2.35666,0.52114,1.32577,0,0.00055,0.00055,0.00055
52,10483.9,1.51977,2.39221,0.65066,1.33014,0,0.97077,0.97068,0.98061,0.54711,0.87822,0.87608,0.82501,0.29367,1.49331,2.36156,0.5229,1.33098,0,0.000535865,0.000535865,0.000535865
53,10686.8,1.51002,2.39983,0.64574,1.32433,0,0.9706,0.97088,0.98239,0.55089,0.8782,0.87858,0.82294,0.29256,1.48985,2.35809,0.52216,1.32908,0,0.000521744,0.000521744,0.000521744
54,10888.9,1.5094,2.40171,0.6449,1.32166,0,0.9713,0.97028,0.98301,0.55127,0.87881,0.87447,0.81848,0.29377,1.48883,2.35491,0.51933,1.32749,0,0.000507651,0.000507651,0.000507651
55,11091.3,1.50616,2.38255,0.64209,1.32219,0,0.97062,0.97161,0.98375,0.55044,0.88084,0.87631,0.82219,0.29385,1.48685,2.35545,0.52038,1.32579,0,0.0004936,0.0004936,0.0004936
56,11294.5,1.5017,2.38683,0.63827,1.32331,0,0.97137,0.97023,0.98486,0.55187,0.883,0.87741,0.82641,0.29314,1.48707,2.35665,0.51568,1.3275,0,0.000479604,0.000479604,0.000479604
57,11496.2,1.50042,2.35972,0.63726,1.32361,0,0.96937,0.9717,0.98258,0.55294,0.87876,0.87522,0.82068,0.29403,1.48551,2.35947,0.52082,1.32823,0,0.000465678,0.000465678,0.000465678
58,11698.1,1.49223,2.37482,0.63148,1.31501,0,0.96954,0.97059,0.9808,0.55292,0.87681,0.87557,0.82096,0.29566,1.48683,2.3597,0.51605,1.32863,0,0.000451836,0.000451836,0.000451836
59,11899.9,1.49172,2.37008,0.63324,1.31942,0,0.96907,0.97115,0.98121,0.55107,0.87515,0.87576,0.81962,0.29292,1.48829,2.36271,0.51758,1.33152,0,0.00043809,0.00043809,0.00043809
