epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
78,1724.88,0.7795,0.88508,0.52634,1.02633,0,0.98206,0.98387,0.99396,0.8439,0.98206,0.98387,0.99396,0.83976,0.57643,0.68343,0.3717,0.89003,0,0.00021245,0.00021245,0.00021245
79,1746.91,0.76681,0.89864,0.52052,1.03207,0,0.99121,0.98387,0.99029,0.83928,0.99192,0.99003,0.99484,0.82964,0.61529,0.6726,0.3918,0.90826,0,0.000203269,0.000203269,0.000203269
80,1768.5,0.77783,0.88348,0.51958,1.03496,0,0.97583,0.97662,0.99312,0.85325,0.97583,0.97662,0.99312,0.82777,0.58909,0.69116,0.37124,0.90214,0,0.00019443,0.00019443,0.00019443
81,1790.03,0.75792,0.90351,0.52987,1.03037,0,0.99707,0.97581,0.99046,0.85226,0.99707,0.97581,0.99445,0.83107,0.56732,0.66984,0.36422,0.8951,0,0.000185942,0.000185942,0.000185942
82,1811.56,0.76453,0.91482,0.51397,1.02617,0,0.99469,0.97581,0.99437,0.84216,0.99469,0.97581,0.99437,0.81866,0.57672,0.67444,0.37564,0.89309,0,0.000177814,0.000177814,0.000177814
83,1833.35,0.74812,0.88834,0.50579,1.01617,0,0.99876,0.97581,0.9896,0.85163,0.99876,0.97581,0.99407,0.82007,0.55583,0.6832,0.37489,0.88789,0,0.000170052,0.000170052,0.000170052
84,1854.94,0.75479,0.8973,0.49999,1.01561,0,1,0.98167,0.99109,0.85089,1,0.98167,0.99492,0.83681,0.57443,0.65802,0.36882,0.8919,0,0.000162666,0.000162666,0.000162666
85,1876.51,0.74486,0.87585,0.51859,1.01622,0,1,0.98144,0.99154,0.85416,1,0.98144,0.99484,0.83285,0.56242,0.66503,0.37115,0.89109,0,0.000155662,0.000155662,0.000155662
86,1899.68,0.6075,0.6451,0.4069,0.9153,0,0.99456,0.97581,0.98861,0.84758,0.99456,0.97581,0.9941,0.83706,0.57836,0.69079,0.38844,0.89664,0,0.000149047,0.000149047,0.000149047
87,1921.01,0.59992,0.65319,0.38547,0.91977,0,0.99171,0.98387,0.98961,0.84282,0.99171,0.98387,0.99453,0.84017,0.57545,0.68809,0.38312,0.88627,0,0.000142828,0.000142828,0.000142828
88,1942.36,0.60515,0.64322,0.38485,0.92193,0,1,0.98265,0.99228,0.85676,1,0.98265,0.99492,0.85314,0.57192,0.68361,0.37072,0.88478,0,0.00013701,0.00013701,0.00013701
89,1963.52,0.58867,0.63546,0.37061,0.91755,0,0.99187,0.98336,0.99476,0.85732,0.99187,0.98336,0.99476,0.82846,0.57,0.67652,0.36654,0.8896,0,0.000131601,0.000131601,0.000131601
90,1984.73,0.59064,0.63554,0.36924,0.91925,0,1,0.98104,0.98905,0.86182,1,0.98104,0.99484,0.83304,0.55141,0.66858,0.36432,0.88478,0,0.000126604,0.000126604,0.000126604
91,2005.87,0.57421,0.62325,0.36102,0.9153,0,0.99906,0.98387,0.98898,0.85886,0.99906,0.98387,0.99484,0.84356,0.56441,0.67799,0.36637,0.88531,0,0.000122025,0.000122025,0.000122025
92,2027.1,0.59193,0.652,0.37636,0.92611,0,0.99186,0.98285,0.99211,0.86044,0.99186,0.98285,0.99438,0.84732,0.5689,0.6751,0.37195,0.88474,0,0.000117868,0.000117868,0.000117868
93,2048.38,0.58275,0.61783,0.36492,0.91467,0,0.998,0.97581,0.99429,0.86467,0.998,0.97581,0.99429,0.84873,0.54135,0.67002,0.35273,0.87977,0,0.000114138,0.000114138,0.000114138
94,2069.93,0.58512,0.65158,0.3642,0.90682,0,1,0.98205,0.98992,0.86071,1,0.98205,0.99453,0.85071,0.53715,0.66032,0.35158,0.87767,0,0.000110837,0.000110837,0.000110837
95,2091.4,0.56437,0.61795,0.3552,0.90649,0,1,0.98063,0.98923,0.8616,1,0.98063,0.99476,0.85101,0.53253,0.66676,0.35352,0.87489,0,0.000107971,0.000107971,0.000107971
96,2112.86,0.57671,0.61596,0.36314,0.91114,0,0.99838,0.98387,0.99484,0.86893,1,0.99103,0.995,0.86298,0.53261,0.66471,0.34956,0.87852,0,0.00010554,0.00010554,0.00010554
97,2134.08,0.58139,0.62719,0.36092,0.90637,0,0.99782,0.98387,0.99469,0.85936,0.99782,0.98387,0.99484,0.84789,0.5398,0.66199,0.35785,0.87442,0,0.000103548,0.000103548,0.000103548
98,2155.31,0.57048,0.61501,0.3569,0.90385,0,0.99999,0.98387,0.99425,0.86169,0.99999,0.98387,0.99469,0.84961,0.54104,0.6626,0.35472,0.87764,0,0.000101997,0.000101997,0.000101997
99,2176.43,0.56721,0.63158,0.3536,0.91165,0,0.99792,0.98387,0.99453,0.85923,0.99792,0.98387,0.99469,0.84436,0.54372,0.66729,0.35486,0.87743,0,0.000100888,0.000100888,0.000100888
100,2197.67,0.55327,0.61473,0.3558,0.90288,0,0.99774,0.98387,0.99461,0.86075,0.99774,0.98387,0.99469,0.84576,0.54351,0.66951,0.35247,0.87761,0,0.000100222,0.000100222,0.000100222
