epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
45,7164.24,1.45031,2.33292,0.63584,1.2094,0,0.96813,0.97684,0.9812,0.56328,0.87537,0.87655,0.81728,0.29924,1.46137,2.34533,0.52756,1.22291,0,0.000634322,0.000634322,0.000634322
46,7323.14,1.44342,2.32645,0.63157,1.20587,0,0.96511,0.97623,0.98203,0.56486,0.87413,0.88198,0.82291,0.29841,1.46014,2.34343,0.53442,1.22214,0,0.000620396,0.000620396,0.000620396
47,7484.18,1.45257,2.3176,0.63546,1.21338,0,0.96879,0.97574,0.98199,0.5637,0.87295,0.87796,0.81486,0.29965,1.46043,2.34542,0.53227,1.22293,0,0.0006064,0.0006064,0.0006064
48,7642,1.45009,2.31823,0.62946,1.20775,0,0.9704,0.975,0.98155,0.56416,0.87965,0.88258,0.81685,0.29735,1.46108,2.3468,0.52782,1.22404,0,0.000592349,0.000592349,0.000592349
49,7799.52,1.43563,2.31821,0.62691,1.19853,0,0.96627,0.9739,0.98029,0.56265,0.86856,0.8732,0.8056,0.29214,1.46162,2.34716,0.53088,1.22749,0,0.000578256,0.000578256,0.000578256
50,7957.72,1.43375,2.30004,0.62528,1.20354,0,0.96783,0.97611,0.98105,0.56224,0.87184,0.87686,0.81495,0.29911,1.46051,2.3507,0.52876,1.22592,0,0.000564135,0.000564135,0.000564135
51,8117.45,1.43521,2.30904,0.61497,1.20261,0,0.96764,0.97289,0.98059,0.56012,0.87483,0.87851,0.81502,0.29601,1.46949,2.34521,0.52572,1.22784,0,0.00055,0.00055,0.00055
52,8277.2,1.43132,2.3,0.62247,1.20097,0,0.96772,0.97517,0.98107,0.56236,0.87206,0.87569,0.81163,0.2968,1.46556,2.34682,0.52547,1.22675,0,0.000535865,0.000535865,0.000535865
53,8435.64,1.42804,2.31025,0.61528,1.19417,0,0.96782,0.97684,0.9824,0.56449,0.87183,0.87631,0.81204,0.29694,1.46546,2.34639,0.52212,1.22355,0,0.000521744,0.000521744,0.000521744
54,8595.34,1.42504,2.31407,0.61706,1.19567,0,0.96576,0.97556,0.9816,0.56262,0.86922,0.87337,0.81345,0.2989,1.46899,2.34307,0.51933,1.22813,0,0.000507651,0.000507651,0.000507651
55,8753.62,1.42327,2.2941,0.61232,1.19616,0,0.96717,0.97465,0.98135,0.5612,0.87188,0.87551,0.80881,0.29706,1.47046,2.3386,0.51946,1.22796,0,0.0004936,0.0004936,0.0004936
56,8913.2,1.41635,2.29462,0.60802,1.19564,0,0.96644,0.97396,0.98173,0.56217,0.87075,0.87521,0.81091,0.29786,1.46969,2.34431,0.51574,1.22972,0,0.000479604,0.000479604,0.000479604
57,9074.61,1.41463,2.26656,0.60522,1.19487,0,0.96907,0.97312,0.98213,0.56115,0.87262,0.87504,0.81067,0.29231,1.47008,2.34827,0.51734,1.23049,0,0.000465678,0.000465678,0.000465678
58,9237.07,1.40994,2.28638,0.60032,1.19057,0,0.96886,0.97482,0.98269,0.56052,0.87007,0.87385,0.80909,0.29003,1.47453,2.3532,0.51795,1.23418,0,0.000451836,0.000451836,0.000451836
59,9396.77,1.4101,2.27735,0.60086,1.19125,0,0.96818,0.975,0.98359,0.56175,0.87065,0.87709,0.81351,0.29283,1.47673,2.35439,0.51237,1.23188,0,0.00043809,0.00043809,0.00043809
60,9562.1,1.40715,2.28864,0.59809,1.18748,0,0.97183,0.97206,0.98247,0.56009,0.87596,0.87502,0.8128,0.29228,1.47649,2.35406,0.50907,1.23255,0,0.000424454,0.000424454,0.000424454
61,9722.7,1.39539,2.27385,0.5886,1.18418,0,0.97119,0.9726,0.98274,0.56019,0.87527,0.87557,0.81559,0.29346,1.47536,2.3564,0.51365,1.23248,0,0.000410942,0.000410942,0.000410942
62,9882.72,1.39552,2.27335,0.59669,1.18676,0,0.97109,0.97409,0.9836,0.55959,0.87758,0.87882,0.82235,0.29466,1.47824,2.35386,0.51292,1.23519,0,0.000397568,0.000397568,0.000397568
63,10044.9,1.39333,2.27312,0.59238,1.18486,0,0.96971,0.9766,0.98422,0.56066,0.87426,0.87788,0.81579,0.2951,1.47897,2.35375,0.51052,1.23397,0,0.000384344,0.000384344,0.000384344
64,10206.6,1.39645,2.2563,0.58976,1.18437,0,0.97034,0.97393,0.98355,0.56121,0.87737,0.87888,0.81973,0.29538,1.47794,2.35839,0.51084,1.23273,0,0.000371283,0.000371283,0.000371283
65,10365.3,1.39713,2.26967,0.58901,1.18375,0,0.96838,0.97298,0.98356,0.56137,0.87367,0.87668,0.81296,0.29357,1.47693,2.35433,0.50932,1.23128,0,0.000358399,0.000358399,0.000358399
66,10525.7,1.38571,2.25933,0.5816,1.17779,0,0.96894,0.97078,0.9836,0.55971,0.87254,0.87061,0.80993,0.29148,1.48117,2.35969,0.50601,1.23361,0,0.000345704,0.000345704,0.000345704
67,10685.4,1.3848,2.25178,0.58229,1.18079,0,0.96644,0.9728,0.98285,0.56074,0.8682,0.87208,0.80753,0.29121,1.47919,2.35805,0.50632,1.23474,0,0.000333211,0.000333211,0.000333211
