epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
38,1013.28,0.47998,0.64565,4.86492,0.83222,0,0.48838,0.66975,0.49546,0.4513,0.48838,0.66975,0.49546,0.44159,0.43702,0.52673,4.55223,0.77088,0,0.000728717,0.000728717,0.000728717
39,1039.52,0.49326,0.65039,4.91361,0.82469,0,0.35524,0.67742,0.3614,0.33158,0.35524,0.67742,0.36142,0.31103,0.40626,0.47601,6.18444,0.77002,0,0.000715656,0.000715656,0.000715656
40,1065.93,0.46236,0.60756,4.85597,0.82817,0,0.38853,0.75806,0.40296,0.36704,0.38853,0.75806,0.40309,0.35495,0.3917,0.46011,5.21946,0.76941,0,0.000702432,0.000702432,0.000702432
41,1092.21,0.46445,0.60191,4.85451,0.82451,0,0.42545,0.7644,0.43473,0.39829,0.42545,0.7644,0.43505,0.37783,0.39836,0.47798,4.37908,0.77517,0,0.000689058,0.000689058,0.000689058
42,1118.79,0.46152,0.62615,4.85219,0.8264,0,0.37739,0.71774,0.38655,0.35487,0.37739,0.71774,0.38655,0.33799,0.3879,0.47661,5.67559,0.77213,0,0.000675546,0.000675546,0.000675546
43,1145.16,0.45108,0.58706,4.87618,0.81638,0,0.62365,0.81452,0.67851,0.62048,0.62365,0.81452,0.67851,0.60244,0.41151,0.46905,3.53392,0.77284,0,0.00066191,0.00066191,0.00066191
44,1171.61,0.45954,0.61621,4.90068,0.8204,0,0.48532,0.71774,0.56939,0.5257,0.48532,0.71774,0.56939,0.49976,0.38253,0.50314,3.84833,0.77171,0,0.000648164,0.000648164,0.000648164
45,1198.06,0.44764,0.56663,4.87016,0.8199,0,0.5048,0.73387,0.58263,0.538,0.5048,0.73387,0.58263,0.50487,0.39067,0.47811,4.23864,0.77236,0,0.000634322,0.000634322,0.000634322
46,1224.58,0.43981,0.55745,4.86223,0.81814,0,0.32865,0.59677,0.32687,0.2989,0.32865,0.59677,0.32688,0.27913,0.42267,0.49779,6.25813,0.77383,0,0.000620396,0.000620396,0.000620396
47,1250.98,0.46867,0.62533,4.90445,0.8215,0,0.49977,0.68487,0.5529,0.51072,0.49977,0.68487,0.55323,0.49055,0.38315,0.45404,4.20413,0.76747,0,0.0006064,0.0006064,0.0006064
48,1277.45,0.43185,0.55931,4.86803,0.81844,0,0.53561,0.66935,0.57789,0.53303,0.53561,0.66935,0.57789,0.49693,0.39023,0.50198,3.91411,0.77198,0,0.000592349,0.000592349,0.000592349
49,1303.9,0.43431,0.60416,4.86161,0.82201,0,0.34485,0.66129,0.37109,0.3461,0.34485,0.66129,0.37115,0.32628,0.37719,0.48242,5.73183,0.76929,0,0.000578256,0.000578256,0.000578256
50,1330.28,0.44245,0.57097,4.88668,0.82195,0,0.63919,0.71435,0.70744,0.6527,0.63919,0.71435,0.70766,0.62645,0.39772,0.45787,3.80611,0.77113,0,0.000564135,0.000564135,0.000564135
51,1356.7,0.43789,0.57511,4.87003,0.81168,0,0.67818,0.71774,0.70094,0.64547,0.67818,0.71774,0.70174,0.60864,0.38944,0.45419,3.52585,0.76732,0,0.00055,0.00055,0.00055
52,1382.98,0.4304,0.58197,4.85392,0.81947,0,0.48416,0.6371,0.50015,0.46765,0.48416,0.6371,0.50028,0.44557,0.35828,0.45337,4.49699,0.76614,0,0.000535865,0.000535865,0.000535865
53,1409.55,0.41847,0.53301,4.86172,0.81742,0,0.4396,0.67742,0.46549,0.43389,0.4396,0.67742,0.4655,0.41668,0.37318,0.4719,4.50414,0.76757,0,0.000521744,0.000521744,0.000521744
54,1436.03,0.42989,0.55598,4.862,0.81383,0,0.29885,0.65323,0.31087,0.29078,0.29885,0.65323,0.31095,0.27782,0.35755,0.46568,5.5696,0.7645,0,0.000507651,0.000507651,0.000507651
55,1462.45,0.4299,0.56704,4.85224,0.82797,0,0.50873,0.78226,0.52798,0.49419,0.50873,0.78226,0.52852,0.46238,0.35971,0.46812,3.87463,0.76589,0,0.0004936,0.0004936,0.0004936
56,1488.93,0.39496,0.54606,4.86672,0.81403,0,0.26586,0.59677,0.2983,0.27811,0.26586,0.59677,0.29832,0.26501,0.34653,0.46829,5.54567,0.76482,0,0.000479604,0.000479604,0.000479604
57,1515.3,0.4054,0.57078,4.87209,0.81172,0,0.52663,0.77419,0.5573,0.52336,0.52663,0.77419,0.55767,0.48655,0.35095,0.47226,3.53903,0.76368,0,0.000465678,0.000465678,0.000465678
