epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
81,1305.08,0.45192,0.59963,0.32808,0.84419,0,0.99928,1,0.995,0.92824,0.99928,1,0.995,0.88717,0.40231,0.51804,0.26582,0.7824,0,0.000185942,0.000185942,0.000185942
82,1321.5,0.44526,0.58016,0.3184,0.84664,0,0.99933,1,0.995,0.92968,0.99933,1,0.995,0.88388,0.38794,0.50562,0.26072,0.78231,0,0.000177814,0.000177814,0.000177814
83,1337.15,0.43963,0.60357,0.31481,0.84113,0,0.99919,1,0.995,0.93139,0.99919,1,0.995,0.88001,0.38653,0.51343,0.26015,0.78174,0,0.000170052,0.000170052,0.000170052
84,1353.46,0.44467,0.5902,0.31728,0.84408,0,0.99932,1,0.995,0.92947,0.99932,1,0.995,0.88914,0.38469,0.5075,0.25421,0.78068,0,0.000162666,0.000162666,0.000162666
85,1369.27,0.44183,0.60394,0.31229,0.84607,0,0.99888,1,0.995,0.92872,0.99888,1,0.995,0.89169,0.38754,0.50667,0.24729,0.78325,0,0.000155662,0.000155662,0.000155662
86,1385.48,0.37183,0.45954,0.27049,0.78952,0,0.99842,1,0.995,0.92881,0.99842,1,0.995,0.88963,0.38881,0.51382,0.2637,0.78179,0,0.000149047,0.000149047,0.000149047
87,1399.25,0.35987,0.45119,0.26787,0.79514,0,0.99923,1,0.995,0.93801,0.99923,1,0.995,0.88448,0.38249,0.50816,0.25864,0.7804,0,0.000142828,0.000142828,0.000142828
88,1413.66,0.354,0.43528,0.26068,0.786,0,0.99917,1,0.995,0.93374,0.99917,1,0.995,0.87734,0.38205,0.50728,0.25628,0.78357,0,0.00013701,0.00013701,0.00013701
89,1427.7,0.34609,0.44208,0.25249,0.78389,0,0.99882,1,0.995,0.92701,0.99882,1,0.995,0.87665,0.38969,0.50766,0.25613,0.78391,0,0.000131601,0.000131601,0.000131601
90,1441.55,0.36034,0.44328,0.25573,0.78835,0,0.99906,1,0.995,0.93662,0.99906,1,0.995,0.88466,0.38812,0.49784,0.26134,0.78222,0,0.000126604,0.000126604,0.000126604
91,1455.22,0.35283,0.43447,0.25137,0.78791,0,0.99916,1,0.995,0.93129,0.99916,1,0.995,0.88765,0.39107,0.50391,0.25433,0.78186,0,0.000122025,0.000122025,0.000122025
