epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
66,1219.2,0.4981,0.63167,0.36811,0.85103,0,1,0.99889,0.995,0.91962,1,0.99889,0.995,0.87958,0.42665,0.54727,0.29731,0.78076,0,0.000345704,0.000345704,0.000345704
67,1237.03,0.50679,0.63302,0.37215,0.85046,0,1,0.99953,0.995,0.90717,1,0.99953,0.995,0.87544,0.42857,0.54309,0.30334,0.78271,0,0.000333211,0.000333211,0.000333211
68,1254.95,0.49568,0.6338,0.37168,0.84823,0,0.99812,1,0.995,0.91947,0.99812,1,0.995,0.86781,0.40659,0.5279,0.30044,0.78102,0,0.000320931,0.000320931,0.000320931
69,1273.11,0.49513,0.65333,0.36492,0.8483,0,0.99588,0.99194,0.995,0.91132,0.99588,0.99194,0.995,0.87708,0.43358,0.52819,0.2981,0.78239,0,0.000308878,0.000308878,0.000308878
70,1291.83,0.49953,0.64443,0.3659,0.85153,0,0.99752,0.99194,0.995,0.92356,0.99752,0.99194,0.995,0.89407,0.41298,0.52716,0.29103,0.78495,0,0.000297062,0.000297062,0.000297062
71,1310.28,0.49461,0.63904,0.35495,0.84829,0,0.99633,0.99194,0.995,0.90905,0.99633,0.99194,0.995,0.88185,0.425,0.49973,0.28469,0.78132,0,0.000285497,0.000285497,0.000285497
72,1328.35,0.47528,0.63675,0.35195,0.84675,0,0.99199,1,0.995,0.92118,0.99199,1,0.995,0.88127,0.39584,0.52705,0.2739,0.77981,0,0.000274192,0.000274192,0.000274192
73,1346.61,0.47186,0.60903,0.34027,0.83959,0,0.9917,1,0.995,0.92304,0.9917,1,0.995,0.88142,0.38967,0.50468,0.27648,0.77789,0,0.000263159,0.000263159,0.000263159
74,1364.38,0.47546,0.61375,0.34282,0.84635,0,0.99065,1,0.995,0.92354,0.99634,0.99194,0.995,0.88394,0.38778,0.5136,0.27293,0.7781,0,0.00025241,0.00025241,0.00025241
75,1382.72,0.47064,0.60649,0.34766,0.83652,0,0.99686,0.99194,0.995,0.92579,0.99686,0.99194,0.995,0.89656,0.38854,0.51262,0.27316,0.77771,0,0.000241954,0.000241954,0.000241954
76,1400.59,0.46155,0.6027,0.34102,0.84036,0,0.99162,1,0.995,0.91939,0.99162,1,0.995,0.88594,0.39788,0.50537,0.27584,0.77431,0,0.000231802,0.000231802,0.000231802
77,1418.61,0.48656,0.65393,0.35221,0.85021,0,0.99906,1,0.995,0.92958,0.99906,1,0.995,0.88167,0.40745,0.52324,0.26961,0.77644,0,0.000221964,0.000221964,0.000221964
78,1436.81,0.47554,0.62081,0.34639,0.84106,0,0.99866,1,0.995,0.92114,0.98412,0.99947,0.99484,0.87399,0.39864,0.51383,0.27441,0.77333,0,0.00021245,0.00021245,0.00021245
79,1455.13,0.46408,0.59897,0.3441,0.84316,0,0.9989,1,0.995,0.92093,0.9989,1,0.995,0.87247,0.40788,0.51733,0.26468,0.77571,0,0.000203269,0.000203269,0.000203269
80,1472.86,0.46493,0.61198,0.33223,0.84018,0,0.99935,1,0.995,0.92352,0.99935,1,0.995,0.87404,0.40846,0.54063,0.26817,0.77485,0,0.00019443,0.00019443,0.00019443
81,1491.3,0.45692,0.60351,0.33713,0.84171,0,0.99913,1,0.995,0.92006,0.99913,1,0.995,0.87325,0.40204,0.52143,0.27186,0.77373,0,0.000185942,0.000185942,0.000185942
82,1509.71,0.4496,0.59902,0.33495,0.84205,0,0.99899,1,0.995,0.92537,0.99899,1,0.995,0.87862,0.39356,0.50627,0.26253,0.77471,0,0.000177814,0.000177814,0.000177814
83,1527.76,0.44005,0.6141,0.32545,0.83539,0,0.99934,1,0.995,0.93108,0.99934,1,0.995,0.89139,0.38279,0.51265,0.25508,0.77398,0,0.000170052,0.000170052,0.000170052
84,1545.68,0.45079,0.59978,0.32382,0.84039,0,0.9996,1,0.995,0.9377,0.99781,0.99194,0.995,0.88527,0.37546,0.5053,0.25258,0.77402,0,0.000162666,0.000162666,0.000162666
85,1564.06,0.45413,0.62041,0.32439,0.84409,0,1,0.99813,0.995,0.93169,1,0.99813,0.995,0.88922,0.38132,0.49068,0.25383,0.7755,0,0.000155662,0.000155662,0.000155662
86,1582.66,0.37573,0.45765,0.27261,0.79024,0,0.99147,1,0.995,0.92513,0.99698,0.99194,0.995,0.89666,0.38074,0.51314,0.26201,0.77343,0,0.000149047,0.000149047,0.000149047
87,1599.56,0.37324,0.45514,0.27162,0.79303,0,0.99148,1,0.995,0.93179,0.99845,0.99194,0.995,0.88722,0.39214,0.52206,0.26124,0.77468,0,0.000142828,0.000142828,0.000142828
88,1616.26,0.3685,0.45169,0.26519,0.78611,0,1,0.99916,0.995,0.92764,0.99891,0.99194,0.995,0.87925,0.39125,0.50964,0.25847,0.77696,0,0.00013701,0.00013701,0.00013701
89,1632.99,0.35573,0.45241,0.26338,0.78289,0,1,0.99867,0.995,0.92528,0.99879,0.99194,0.995,0.87176,0.40124,0.50801,0.27042,0.77682,0,0.000131601,0.000131601,0.000131601
90,1649.79,0.36673,0.44955,0.25954,0.78627,0,0.99827,0.99194,0.995,0.93452,0.99827,0.99194,0.995,0.88905,0.37448,0.50682,0.25001,0.77375,0,0.000126604,0.000126604,0.000126604
91,1666.68,0.3604,0.44327,0.25653,0.7863,0,1,0.99864,0.995,0.92569,1,0.99864,0.995,0.88186,0.38431,0.5156,0.25513,0.77369,0,0.000122025,0.000122025,0.000122025
92,1683.5,0.35546,0.45222,0.25817,0.77995,0,1,0.99958,0.995,0.92652,1,0.99958,0.995,0.87715,0.38203,0.51249,0.25844,0.7734,0,0.000117868,0.000117868,0.000117868
93,1700.3,0.36227,0.43189,0.25891,0.78644,0,1,0.99975,0.995,0.92921,1,0.99975,0.995,0.87891,0.3848,0.5174,0.25756,0.77238,0,0.000114138,0.000114138,0.000114138
94,1716.92,0.36042,0.4618,0.25898,0.78095,0,1,0.99943,0.995,0.93037,1,0.99943,0.995,0.87999,0.38507,0.51217,0.25565,0.77351,0,0.000110837,0.000110837,0.000110837
95,1734.11,0.3489,0.43749,0.25177,0.77854,0,1,0.99831,0.995,0.92726,1,0.99831,0.995,0.88768,0.38749,0.50951,0.25552,0.77341,0,0.000107971,0.000107971,0.000107971
96,1750.57,0.35137,0.44198,0.25258,0.77974,0,0.99843,0.99194,0.995,0.93845,0.99843,0.99194,0.995,0.89021,0.37371,0.52193,0.24792,0.77327,0,0.00010554,0.00010554,0.00010554
97,1767.28,0.35176,0.43391,0.25369,0.77741,0,0.992,0.99976,0.995,0.93227,0.992,0.99976,0.995,0.89049,0.36951,0.5163,0.24675,0.77111,0,0.000103548,0.000103548,0.000103548
98,1783.98,0.34691,0.428,0.24653,0.78402,0,0.99172,1,0.995,0.93676,0.99172,1,0.995,0.89294,0.37123,0.50933,0.24857,0.77173,0,0.000101997,0.000101997,0.000101997
99,1800.74,0.34819,0.43947,0.25119,0.77728,0,0.992,0.99952,0.995,0.93845,0.992,0.99952,0.995,0.89508,0.36894,0.50642,0.2498,0.77078,0,0.000100888,0.000100888,0.000100888
100,1817.42,0.35159,0.44062,0.25019,0.7794,0,0.99136,1,0.995,0.94393,0.99136,1,0.995,0.89624,0.36503,0.51412,0.24926,0.77243,0,0.000100222,0.000100222,0.000100222
